country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
OMN,Oman,Sohar Alumnium,WRI1023727,1000.0,24.4722,56.6331,Gas,,,,2008.0,,Cubic News,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=6&ved=0ahUKEwiRmIehvb_QAhUpxoMKHfa7CdwQFghBMAU&url=http%3A%2F%2Fwww.cubic.asia%2FAdmin%2FPublic%2FDWSDownload.aspx%3FFile%3D%252FFiles%252FFiler%252Fcubic_website_v2%252FCUBIC%2BNews%252FArtikler%2BCUBIC%2BNEWS%252FSohar%2BAluminimum%2BPower%2BPlant%2B-%2BOman.pdf&usg=AFQjCNF041IDwcpd4gOFquNZmLCjzn8zHQ&sig2=la4P6ACD2ytOhuhBJrdtAg&cad=rja,WRI,1061756,,,,,,,,,,,,,,3773.55,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
OMN,Oman,Wadi Jizzi,WRI1023722,325.0,24.3080,56.4235,Gas,,,,1985.0,,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,GEODB,1024824,,,,,,,,,,,,,,1226.40,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
PSE,Palestine,Jericho,WKS0073950,7.6,31.9300,35.4600,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,16.55,15.45,14.67,16.29,15.01,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
QAT,Qatar,Al Saliyah GT Power Plant Qatar,GEODB0002017,134.0,25.2065,51.3926,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,2017,,,,,,,,,,,,,685.85,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
QAT,Qatar,Al Wajbha GT Power Plant Qatar,GEODB0002019,301.0,25.2997,51.4046,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,2017,,,,,,,,,,,,,1540.60,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
QAT,Qatar,Doha South Super GT Power Plant Qatar,GEODB0002951,67.0,25.1940,51.5246,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,2017,,,,,,,,,,,,,342.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
QAT,Qatar,Mesaieed CCGT Power Plant Qatar,GEODB0042859,2007.0,24.9753,51.5783,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1069561,2017,,,,,,,,,,,,,10272.41,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
QAT,Qatar,Qatalum CCGT Power Plant Qatar,GEODB0045477,1350.0,24.9713,51.5811,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,2017,,,,,,,,,,,,,6909.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
QAT,Qatar,Ras Abu Fontas A OCGT Cogen Power Plant Qatar,GEODB0005018,626.0,25.2058,51.6174,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1026417|1064659,2017,,,,,,,,,,,,,3204.05,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
QAT,Qatar,Ras Abu Fontas B OCGT Cogen Power Plant Qatar,GEODB0005019,609.0,25.1989,51.6166,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1064659,2017,,,,,,,,,,,,,3117.04,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
QAT,Qatar,Ras Abu Fontas B-1 OCGT Power Plant Qatar,GEODB0005020,376.0,25.1978,51.6167,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1026417,2017,,,,,,,,,,,,,1924.47,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
QAT,Qatar,Ras Abu Fontas B-2 OCGT Cogen Power Plant Qatar,GEODB0005021,567.0,25.1964,51.6159,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1064659,2017,,,,,,,,,,,,,2902.07,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
QAT,Qatar,Ras Laffan A Cogen GT Power Plant Qatar,GEODB0005022,756.0,25.9228,51.5452,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1050795,2017,,,,,,,,,,,,,3869.43,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
QAT,Qatar,Ras Laffan B CCGT Power Plant Qatar,GEODB0005023,1025.0,25.9243,51.5481,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1061757,2017,,,,,,,,,,,,,5246.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
QAT,Qatar,Ras Laffan C (Ras Qartas) CCGT Power Plant Qatar,GEODB0042860,2730.0,25.9360,51.5235,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,2017,,,,,,,,,,,,,13972.94,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,ABQ PP,WRI1030636,162.0,25.9400,49.6880,Gas,,,,2002.0,Saudi Aramco,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,992.33,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,AL WAJH,WRI1030638,263.4000000000001,26.2300,36.4870,Oil,,,,2013.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028197,,,,,,,,,,,,,,708.98,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,AL-JOUF,WRI1030640,348.0,29.7800,40.0120,Oil,,,,2012.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1009994,,,,,,,,,,,,,,936.69,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,AL-QURAYYAT,WRI1030642,532.7,31.2600,37.4240,Oil,,,,2016.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1009996|1009997,,,,,,,,,,,,,,1433.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,ALBAHA,WRI1030639,81.03,20.0900,41.4390,Oil,,,,1983.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028179,,,,,,,,,,,,,,218.10,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,ARAR,WRI1030644,408.59999999999997,30.9300,41.0560,Oil,,,,2015.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,1099.80,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,ASIR,WRI1030645,695.8199999999999,18.2500,42.5780,Oil,,,,2006.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028180,,,,,,,,,,,,,,1872.90,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,Ain Dar,WRI1030637,55.0,25.8200,49.3390,Gas,,,,1980.0,Saudi Cement Company,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,336.90,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,Al Khafji,WKS0063560,20.0,28.4870,48.4570,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,51.23,50.20,47.38,51.35,50.30,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
SAU,Saudi Arabia,Alkhobar,WRI1030641,1188.8,26.1800,50.2090,Oil,Gas,,,1999.0,Saline Water Conversion Corporation (SWCC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1027861,,,,,,,,,,,,,,3199.83,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,BERI (SEC),WRI1030646,195.0,27.1900,49.7210,Gas,,,,1977.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,1194.47,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,BERI GP,WRI1030647,298.0,26.9600,49.5950,Gas,,,,2005.0,Saudi Aramco,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1057522,,,,,,,,,,,,,,1825.40,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,BISHA,WRI1030648,364.6,19.9900,42.3930,Oil,,,,2006.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,981.37,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,BURAIDAH,WRI1030649,104.5,26.4000,43.9440,Oil,,,,1982.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,281.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,DAMMAM,WRI1030650,397.8999999999999,26.3800,50.0930,Gas,Oil,,,2000.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028114,,,,,,,,,,,,,,2437.33,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,DUBA,WRI1030651,185.0,27.3700,35.6590,Oil,,,,1989.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,497.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,Dhahran,WRI1030727,10.5,26.3300,50.1080,Solar,,,,2012.0,Saudi Aramco,Belectric,http://www.belectric.com,WRI,,,,,,,,,,,24.93,27.27,26.09,26.69,22.11,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
SAU,Saudi Arabia,Duba 1 ISCC,WKS0071081,43.0,27.3500,35.7150,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,116.44,116.44,116.44,116.75,116.44,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
SAU,Saudi Arabia,FARAS,WRI1030652,1244.0,27.4600,46.8640,Gas,,,,2009.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028168,,,,,,,,,,,,,,7620.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,GHAZLAN,WRI1030653,4256.0,26.8500,49.8960,Gas,,,,2003.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028170,,,,,,,,,,,,,,26070.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,HAIL1,WRI1030654,48.400000000000006,27.4700,41.7420,Oil,,,,1983.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1030721,,,,,,,,,,,,,,130.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,HAIL2,WRI1030655,794.25,27.4600,41.7420,Oil,,,,2012.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,2137.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,Hajr for Electricity Production Co. Station,WRI1030656,4098.0,25.8300,50.1320,Gas,Oil,,,2014.0,Hajr for Electricity Production Company,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,25102.31,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,Hofuf,WRI1030657,189.0,25.3100,49.3430,Oil,Gas,,,2008.0,Saudi Cement Company,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028115,,,,,,,,,,,,,,508.72,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,JAZAN,WRI1030658,1520.9000000000003,16.9400,42.6330,Oil,,,,2016.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,4093.73,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,JEDDAH (SWCC),WRI1030659,931.0,21.5500,39.1180,Oil,,,,1981.0,Saline Water Conversion Corporation (SWCC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1027864,,,,,,,,,,,,,,2505.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,JEDDAH NO.2,WRI1030660,157.9,21.4500,39.1860,Oil,,,,1978.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028200,,,,,,,,,,,,,,425.01,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,JEDDAH NO.3,WRI1030661,1808.0000000000002,21.4300,39.2050,Oil,,,,2005.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028201,,,,,,,,,,,,,,4866.50,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,JEDDAH SOUTH,WRI1030662,2892.0,21.2100,39.1770,Oil,,,,2016.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1079062,,,,,,,,,,,,,,7784.25,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,JUAYMAH,WRI1030663,121.20000000000002,26.8000,50.0060,Gas,,,,1976.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028159,,,,,,,,,,,,,,742.41,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,JUAYMAH CO-GENERATION GAS PLANT,WRI1030664,496.7,26.8000,50.0050,Gas,,,,2015.0,Tihama Power Generation Company,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,3042.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,JUBAIL (SWCC),WRI1030666,1570.0,26.9100,49.7690,Gas,,,,1982.0,Saline Water Conversion Corporation (SWCC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1027857,,,,,,,,,,,,,,9617.04,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,JUBAIL COGEN (JEC),WRI1030667,250.0,27.0200,49.5310,Gas,,,,2005.0,Jubail Energy Company,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,1531.37,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,Kapsarc,WRI1030728,3.5,24.8700,46.7020,Solar,,,,2012.0,King Abdullah Petroleum Studies and Research center,Saudi Arabia Solar Industry Association,http://saudi-sia.com/gallery-name-9/,WRI,1085713,,,,,,,,,,5.57,6.21,5.45,5.50,4.81,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
SAU,Saudi Arabia,Khursaniyah,WRI1030671,447.0,27.1500,49.2070,Gas,,,,2012.0,Saudi Aramco,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1075665,,,,,,,,,,,,,,2738.10,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,LAYLA,WRI1030672,102.0,22.3100,46.6620,Oil,,,,1987.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028153,,,,,,,,,,,,,,274.54,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,Layla,WKS0066024,10.0,22.2500,46.6100,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,16.53,16.55,16.53,16.32,16.53,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
SAU,Saudi Arabia,MADINAH - 1,WRI1030673,60.2,24.5300,39.6760,Oil,,,,2015.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028204,,,,,,,,,,,,,,162.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,MADINAH - 2,WRI1030674,270.1,24.5300,39.6760,Oil,,,,1998.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028205,,,,,,,,,,,,,,727.01,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,MAKKAH,WRI1030675,795.5999999999998,21.4700,39.7990,Oil,,,,1982.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028208,,,,,,,,,,,,,,2141.47,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,MARAFIQ IWPP (1),WRI1030677,2941.2999999999997,26.9000,49.7690,Gas,Oil,,,2010.0,Jubail Water and Power Company,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,18016.94,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,Manifa CO-GENERATION PLANT,WRI1030676,374.5,27.5800,48.8680,Gas,,,,2014.0,Saudi Aramco,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1075664,,,,,,,,,,,,,,2294.00,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,NAJRAN,WRI1030678,486.96999999999997,17.6000,44.3370,Oil,,,,2013.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028186,,,,,,,,,,,,,,1310.75,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,Power Station (Paper Factory),WRI1030681,15.6,24.5300,46.8600,Oil,,,,2007.0,Obeikan Paper Industries Company,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,41.98,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,QAISUMAH,WRI1030691,143.8,28.3500,46.0490,Oil,,,,1985.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,387.05,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,QASSIM CENTRAL,WRI1030692,1610.6799999999996,26.2000,44.0150,Oil,,,,2012.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028149,,,,,,,,,,,,,,4335.38,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,QATIF G-1,WRI1030693,144.0,26.5500,49.9320,Gas,,,,2004.0,Saudi Aramco,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,882.07,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,QURAYYAH -STEAM,WRI1030695,2500.0,25.8600,50.1180,Gas,,,,1992.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,,,,,,,,,,,,,,,15313.76,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,QURAYYAH- CC,WRI1030694,3846.0,25.8600,50.1180,Gas,Oil,,,2014.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1078196,,,,,,,,,,,,,,23558.68,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,RABEC P/P,WRI1030696,1320.0,22.6500,39.0680,Oil,,,,2013.0,Rabigh Electric Company,ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1071670,,,,,,,,,,,,,,3552.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
SAU,Saudi Arabia,RABIGH,WRI1030697,4348.299999999998,22.6600,39.0330,Oil,,,,2010.0,Saudi Electricity Company (SEC),ECRA,http://www.ecra.gov.sa/en-us/DataAndStatistics/NationalRecord/StationCapacities/Pages/Home.aspx,WRI,1028210,,,,,,,,,,,,,,11704.10,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
